preflight,physical_gpu=4,bdf=0001:0b:00.0,busy=0,vram_mib=283.8,processes=0,dpm=auto
config,physical_gpu=4,bdf=0001:0b:00.0,warmup=3,iters=70,impls=triton,asm_mi308,h3_flops=28653368031232
environment,gpu=AMD Instinct MI308X,arch=gfx942:sramecc+:xnack-,power_cap_w=650.0,numa_balancing=1
[aiter] WARNING: NUMA balancing is enabled, which may cause errors. It is recommended to disable NUMA balancing by running "sudo sh -c 'echo 0 > /proc/sys/kernel/numa_balancing'" for more details: https://rocm.docs.amd.com/en/latest/how-to/system-optimization/mi300x.html#disable-numa-auto-balancing
[aiter] import [module_aiter_core] under /sgl-workspace/aiter/aiter/jit/module_aiter_core.so
/sgl-workspace/aiter/aiter/ops/triton/gluon/__init__.py:16: UserWarning: [aiter] AITER_USE_SYSTEM_TRITON=1: aiter gluon kernels require triton>=3.6.0, found 3.4.0. Please install a compatible version via .github/scripts/install_triton.sh, otherwise unexpected errors may occur.
  warnings.warn(
[aiter] import [module_fmha_v3_varlen_fwd] under /sgl-workspace/aiter/aiter/jit/module_fmha_v3_varlen_fwd.so
[aiter] type hints mismatch, override to --> fmha_v3_varlen_fwd(q: torch.Tensor, k: torch.Tensor, v: torch.Tensor, cu_seqlens_q: torch.Tensor, cu_seqlens_k: torch.Tensor, max_seqlen_q: int, max_seqlen_k: int, min_seqlen_q: int, dropout_p: float, softmax_scale: float, logits_soft_cap: float, zero_tensors: bool, is_causal: bool, window_size_left: int, window_size_right: int, return_softmax_lse: bool, return_dropout_randval: bool, how_v3_bf16_cvt: int, out: Optional[torch.Tensor] = None, block_table: Optional[torch.Tensor] = None, bias: Optional[torch.Tensor] = None, alibi_slopes: Optional[torch.Tensor] = None, q_descale: Optional[torch.Tensor] = None, k_descale: Optional[torch.Tensor] = None, v_descale: Optional[torch.Tensor] = None, gen: Optional[torch.Generator] = None, cu_seqlens_q_padded: Optional[torch.Tensor] = None, cu_seqlens_k_padded: Optional[torch.Tensor] = None) -> List[torch.Tensor]
[aiter] pciChipId: 0x74a2, CU count: 80
[aiter] LoadKernel: _ZN5aiter30fmha_fwd_hd128_bf16_rtna_groupE hsaco: /sgl-workspace/aiter/hsa//gfx942/fmha_v3_fwd/MI308/fwd_hd128_bf16_rtna_group.co
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,triton,31,191.115,149.927,149.927,1800.8,1796.0,1804.0,593.5,598.0,82.0,49.0,18
sample,triton,32,190.539,150.381,150.381,1805.0,1805.0,1805.0,594.9,597.0,82.0,49.0,19
sample,triton,33,190.691,150.261,150.261,1805.9,1805.0,1806.0,595.2,598.0,82.0,49.0,18
sample,triton,34,190.564,150.361,150.361,1805.5,1805.0,1807.0,595.2,599.0,82.0,49.0,19
sample,triton,35,190.318,150.555,150.555,1805.5,1805.0,1806.0,596.6,599.0,82.0,49.0,18
sample,triton,36,197.794,144.865,144.865,1792.4,1777.0,1809.0,578.6,592.0,82.0,49.0,19
sample,triton,37,190.953,150.055,150.055,1803.2,1802.0,1804.0,591.6,597.0,82.0,49.0,19
sample,triton,38,190.628,150.310,150.310,1804.9,1804.0,1805.0,594.6,599.0,82.0,49.0,18
sample,triton,39,190.629,150.310,150.310,1805.1,1805.0,1806.0,595.7,600.0,83.0,49.0,19
sample,triton,40,190.444,150.456,150.456,1804.7,1804.0,1806.0,596.7,599.0,83.0,49.0,18
sample,triton,41,190.172,150.670,150.670,1804.5,1804.0,1806.0,597.3,600.0,83.0,49.0,19
sample,triton,42,191.710,149.462,149.462,1805.5,1805.0,1807.0,593.0,597.0,83.0,49.0,18
sample,triton,43,190.973,150.039,150.039,1805.2,1805.0,1806.0,593.7,597.0,83.0,49.0,19
sample,triton,44,190.835,150.148,150.148,1805.2,1805.0,1806.0,595.5,599.0,83.0,49.0,18
sample,triton,45,190.483,150.425,150.425,1805.2,1805.0,1806.0,596.8,600.0,83.0,49.0,18
sample,triton,46,190.929,150.073,150.073,1805.4,1805.0,1806.0,595.6,598.0,83.0,49.0,18
sample,triton,47,190.670,150.278,150.278,1805.7,1805.0,1807.0,595.2,600.0,83.0,49.0,19
sample,triton,48,190.554,150.369,150.369,1805.2,1805.0,1806.0,597.1,601.0,83.0,49.0,18
sample,triton,49,190.200,150.648,150.648,1805.2,1805.0,1806.0,598.3,601.0,83.0,49.0,18
sample,triton,50,190.688,150.263,150.263,1805.3,1805.0,1806.0,597.3,600.0,83.0,49.0,19
sample,triton,51,190.460,150.443,150.443,1805.2,1805.0,1806.0,596.2,599.0,83.0,49.0,19
sample,triton,52,190.453,150.448,150.448,1805.1,1805.0,1806.0,596.4,599.0,83.0,49.0,18
sample,triton,53,190.459,150.444,150.444,1805.2,1805.0,1806.0,596.2,601.0,83.0,49.0,18
sample,triton,54,194.090,147.630,147.630,1786.3,1762.0,1806.0,590.9,597.0,83.0,49.0,19
sample,triton,55,190.834,150.148,150.148,1801.5,1798.0,1804.0,595.1,601.0,83.0,49.0,19
sample,triton,56,190.185,150.661,150.661,1805.0,1805.0,1805.0,597.2,600.0,83.0,49.0,18
sample,triton,57,190.382,150.505,150.505,1805.2,1805.0,1806.0,596.2,600.0,83.0,49.0,19
sample,triton,58,190.174,150.669,150.669,1805.2,1805.0,1806.0,597.7,601.0,83.0,49.0,18
sample,triton,59,193.015,148.452,148.452,1806.1,1805.0,1808.0,590.4,597.0,83.0,49.0,18
sample,triton,60,190.963,150.046,150.046,1805.5,1805.0,1807.0,593.1,596.0,83.0,49.0,19
sample,triton,61,190.794,150.180,150.180,1805.2,1805.0,1806.0,595.1,599.0,83.0,49.0,18
sample,triton,62,190.758,150.208,150.208,1805.2,1805.0,1806.0,595.6,598.0,83.0,49.0,19
sample,triton,63,190.419,150.475,150.475,1805.2,1805.0,1806.0,596.1,599.0,83.0,49.0,18
sample,triton,64,190.658,150.287,150.287,1805.4,1805.0,1806.0,595.3,599.0,83.0,49.0,19
sample,triton,65,190.411,150.482,150.482,1805.3,1805.0,1806.0,597.5,600.0,83.0,49.0,18
sample,triton,66,190.721,150.237,150.237,1805.2,1805.0,1806.0,595.6,598.0,83.0,49.0,19
sample,triton,67,190.559,150.365,150.365,1805.3,1805.0,1806.0,595.2,599.0,83.0,49.0,18
sample,triton,68,190.700,150.253,150.253,1805.5,1805.0,1807.0,595.3,600.0,83.0,49.0,19
sample,triton,69,190.593,150.338,150.338,1805.2,1805.0,1806.0,596.1,600.0,83.0,49.0,18
throttle,triton,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,asm_mi308,0,191.143,149.906,149.906,1655.0,1495.0,1749.0,406.7,492.0,74.0,47.0,18
sample,asm_mi308,1,190.662,150.284,150.284,1779.0,1755.0,1792.0,519.5,547.0,75.0,48.0,18
sample,asm_mi308,2,190.679,150.270,150.270,1797.2,1794.0,1799.0,538.2,559.0,76.0,48.0,19
sample,asm_mi308,3,190.677,150.272,150.272,1799.9,1799.0,1800.0,540.5,558.0,77.0,48.0,19
sample,asm_mi308,4,190.653,150.291,150.291,1800.2,1799.0,1801.0,542.6,560.0,78.0,48.0,18
sample,asm_mi308,5,190.650,150.293,150.293,1800.2,1799.0,1801.0,542.7,560.0,79.0,48.0,19
sample,asm_mi308,6,190.719,150.238,150.238,1799.8,1799.0,1801.0,542.9,560.0,80.0,48.0,18
sample,asm_mi308,7,190.736,150.225,150.225,1799.5,1799.0,1800.0,543.2,559.0,81.0,48.0,18
sample,asm_mi308,8,190.792,150.182,150.182,1799.2,1798.0,1800.0,542.5,561.0,81.0,48.0,19
sample,asm_mi308,9,194.194,147.550,147.550,1790.2,1759.0,1800.0,540.3,557.0,82.0,48.0,19
sample,asm_mi308,10,191.229,149.838,149.838,1787.7,1776.0,1794.0,539.3,558.0,82.0,48.0,18
sample,asm_mi308,11,190.775,150.194,150.194,1797.3,1796.0,1798.0,542.7,561.0,82.0,48.0,19
sample,asm_mi308,12,190.913,150.086,150.086,1798.2,1797.0,1799.0,543.8,560.0,82.0,48.0,18
sample,asm_mi308,13,190.950,150.057,150.057,1797.9,1797.0,1799.0,540.8,559.0,83.0,49.0,19
sample,asm_mi308,14,190.879,150.113,150.113,1797.9,1797.0,1798.0,543.1,560.0,83.0,48.0,18
sample,asm_mi308,15,193.757,147.883,147.883,1799.1,1797.0,1802.0,536.1,556.0,83.0,48.0,19
sample,asm_mi308,16,191.165,149.888,149.888,1797.9,1797.0,1799.0,540.1,558.0,83.0,48.0,18
sample,asm_mi308,17,191.155,149.896,149.896,1797.4,1796.0,1798.0,540.3,559.0,83.0,48.0,19
sample,asm_mi308,18,191.087,149.949,149.949,1797.3,1797.0,1798.0,541.4,558.0,83.0,48.0,18
sample,asm_mi308,19,191.201,149.860,149.860,1797.4,1796.0,1798.0,541.3,561.0,83.0,48.0,19
sample,asm_mi308,20,191.119,149.924,149.924,1797.5,1797.0,1798.0,541.6,559.0,83.0,48.0,19
sample,asm_mi308,21,191.190,149.869,149.869,1797.4,1796.0,1798.0,542.7,560.0,83.0,48.0,18
sample,asm_mi308,22,191.267,149.808,149.808,1796.9,1796.0,1798.0,543.5,560.0,83.0,48.0,18
sample,asm_mi308,23,191.070,149.962,149.962,1796.4,1796.0,1797.0,540.1,558.0,84.0,48.0,19
sample,asm_mi308,24,191.067,149.965,149.965,1796.8,1796.0,1797.0,542.6,561.0,84.0,48.0,18
sample,asm_mi308,25,191.078,149.957,149.957,1796.7,1796.0,1797.0,541.5,559.0,84.0,48.0,19
sample,asm_mi308,26,191.380,149.719,149.719,1797.0,1796.0,1798.0,541.1,558.0,84.0,48.0,18
sample,asm_mi308,27,191.126,149.918,149.918,1796.9,1796.0,1798.0,539.4,557.0,84.0,48.0,19
sample,asm_mi308,28,191.064,149.967,149.967,1796.7,1796.0,1797.0,539.8,555.0,84.0,48.0,18
sample,asm_mi308,29,191.103,149.937,149.937,1796.4,1795.0,1797.0,540.1,558.0,84.0,48.0,17
sample,asm_mi308,30,191.245,149.825,149.825,1796.5,1796.0,1797.0,541.3,559.0,84.0,48.0,18
sample,asm_mi308,31,191.098,149.941,149.941,1796.6,1796.0,1797.0,542.4,559.0,84.0,48.0,18
sample,asm_mi308,32,191.116,149.927,149.927,1796.1,1795.0,1797.0,541.6,561.0,84.0,48.0,19
sample,asm_mi308,33,191.100,149.939,149.939,1795.9,1795.0,1796.0,542.9,561.0,84.0,48.0,17
sample,asm_mi308,34,191.432,149.679,149.679,1797.2,1796.0,1798.0,538.8,557.0,84.0,48.0,18
sample,asm_mi308,35,191.065,149.966,149.966,1796.9,1796.0,1798.0,538.7,557.0,84.0,48.0,19
sample,asm_mi308,36,191.056,149.973,149.973,1796.6,1796.0,1797.0,542.4,560.0,84.0,48.0,18
sample,asm_mi308,37,191.084,149.952,149.952,1796.2,1795.0,1797.0,542.2,560.0,84.0,48.0,19
sample,asm_mi308,38,191.069,149.963,149.963,1796.1,1795.0,1797.0,541.6,558.0,84.0,48.0,18
sample,asm_mi308,39,197.627,144.987,144.987,1798.9,1796.0,1802.0,530.7,553.0,83.0,48.0,18
sample,asm_mi308,40,191.267,149.808,149.808,1796.9,1796.0,1798.0,537.6,556.0,83.0,48.0,19
sample,asm_mi308,41,191.135,149.912,149.912,1796.1,1795.0,1797.0,540.8,557.0,83.0,48.0,18
sample,asm_mi308,42,191.079,149.955,149.955,1795.9,1795.0,1797.0,539.9,559.0,83.0,48.0,19
sample,asm_mi308,43,194.408,147.388,147.388,1793.8,1752.0,1797.0,541.1,559.0,83.0,48.0,19
sample,asm_mi308,44,191.474,149.646,149.646,1778.2,1758.0,1790.0,536.6,557.0,83.0,48.0,19
sample,asm_mi308,45,191.072,149.961,149.961,1793.3,1791.0,1794.0,541.0,559.0,83.0,48.0,18
sample,asm_mi308,46,191.073,149.960,149.960,1795.8,1795.0,1796.0,540.5,559.0,83.0,48.0,19
sample,asm_mi308,47,191.108,149.933,149.933,1795.9,1795.0,1796.0,542.1,559.0,83.0,48.0,18
sample,asm_mi308,48,191.070,149.963,149.963,1795.9,1795.0,1797.0,539.6,558.0,83.0,48.0,19
sample,asm_mi308,49,191.098,149.941,149.941,1796.0,1795.0,1797.0,541.4,558.0,83.0,48.0,18
sample,asm_mi308,50,191.056,149.974,149.974,1795.9,1795.0,1796.0,541.2,559.0,83.0,48.0,19
sample,asm_mi308,51,191.681,149.485,149.485,1796.6,1795.0,1798.0,539.6,558.0,83.0,48.0,19
sample,asm_mi308,52,191.100,149.939,149.939,1796.2,1795.0,1797.0,540.5,557.0,83.0,48.0,18
sample,asm_mi308,53,191.050,149.978,149.978,1795.9,1795.0,1797.0,540.5,559.0,83.0,48.0,19
sample,asm_mi308,54,191.079,149.956,149.956,1796.2,1795.0,1797.0,541.2,558.0,83.0,48.0,18
sample,asm_mi308,55,191.102,149.937,149.937,1796.5,1796.0,1797.0,539.2,558.0,83.0,48.0,19
sample,asm_mi308,56,192.674,148.715,148.715,1797.5,1796.0,1799.0,534.7,554.0,83.0,48.0,19
sample,asm_mi308,57,191.104,149.936,149.936,1796.5,1795.0,1798.0,540.2,558.0,83.0,48.0,18
sample,asm_mi308,58,191.169,149.885,149.885,1796.4,1796.0,1797.0,539.7,557.0,83.0,48.0,19
sample,asm_mi308,59,191.112,149.930,149.930,1796.3,1795.0,1797.0,540.3,557.0,83.0,48.0,18
sample,asm_mi308,60,191.164,149.889,149.889,1796.2,1795.0,1797.0,539.9,559.0,83.0,48.0,19
sample,asm_mi308,61,191.067,149.965,149.965,1796.4,1796.0,1797.0,541.1,557.0,83.0,48.0,18
sample,asm_mi308,62,191.067,149.965,149.965,1796.3,1795.0,1797.0,539.9,559.0,83.0,48.0,19
sample,asm_mi308,63,191.480,149.641,149.641,1796.3,1795.0,1797.0,541.4,558.0,83.0,48.0,18
sample,asm_mi308,64,191.190,149.869,149.869,1795.8,1795.0,1797.0,541.1,560.0,83.0,48.0,19
sample,asm_mi308,65,194.625,147.223,147.223,1799.4,1797.0,1802.0,529.2,554.0,83.0,48.0,19
sample,asm_mi308,66,191.127,149.918,149.918,1796.9,1796.0,1798.0,539.1,558.0,83.0,48.0,19
sample,asm_mi308,67,191.066,149.965,149.965,1796.4,1796.0,1797.0,542.1,559.0,83.0,48.0,17
sample,asm_mi308,68,191.262,149.812,149.812,1796.9,1796.0,1798.0,538.7,556.0,83.0,48.0,19
sample,asm_mi308,69,191.070,149.962,149.962,1796.5,1795.0,1797.0,540.1,559.0,83.0,48.0,19
throttle,asm_mi308,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
output,artifacts/h3-five-kernel/profile-auto-aiter-mi308.json
