preflight,physical_gpu=4,bdf=0001:0b:00.0,busy=0,vram_mib=283.8,processes=0,dpm=auto
config,physical_gpu=4,bdf=0001:0b:00.0,warmup=3,iters=70,impls=asm_mi300_fp8,h3_flops=28653368031232
environment,gpu=AMD Instinct MI308X,arch=gfx942:sramecc+:xnack-,power_cap_w=650.0,numa_balancing=1
[aiter] WARNING: NUMA balancing is enabled, which may cause errors. It is recommended to disable NUMA balancing by running "sudo sh -c 'echo 0 > /proc/sys/kernel/numa_balancing'" for more details: https://rocm.docs.amd.com/en/latest/how-to/system-optimization/mi300x.html#disable-numa-auto-balancing
[aiter] import [module_aiter_core] under /sgl-workspace/aiter/aiter/jit/module_aiter_core.so
/sgl-workspace/aiter/aiter/ops/triton/gluon/__init__.py:16: UserWarning: [aiter] AITER_USE_SYSTEM_TRITON=1: aiter gluon kernels require triton>=3.6.0, found 3.4.0. Please install a compatible version via .github/scripts/install_triton.sh, otherwise unexpected errors may occur.
  warnings.warn(
[aiter] import [module_fmha_v3_varlen_fwd] under /sgl-workspace/aiter/aiter/jit/module_fmha_v3_varlen_fwd.so
[aiter] type hints mismatch, override to --> fmha_v3_varlen_fwd(q: torch.Tensor, k: torch.Tensor, v: torch.Tensor, cu_seqlens_q: torch.Tensor, cu_seqlens_k: torch.Tensor, max_seqlen_q: int, max_seqlen_k: int, min_seqlen_q: int, dropout_p: float, softmax_scale: float, logits_soft_cap: float, zero_tensors: bool, is_causal: bool, window_size_left: int, window_size_right: int, return_softmax_lse: bool, return_dropout_randval: bool, how_v3_bf16_cvt: int, out: Optional[torch.Tensor] = None, block_table: Optional[torch.Tensor] = None, bias: Optional[torch.Tensor] = None, alibi_slopes: Optional[torch.Tensor] = None, q_descale: Optional[torch.Tensor] = None, k_descale: Optional[torch.Tensor] = None, v_descale: Optional[torch.Tensor] = None, gen: Optional[torch.Generator] = None, cu_seqlens_q_padded: Optional[torch.Tensor] = None, cu_seqlens_k_padded: Optional[torch.Tensor] = None) -> List[torch.Tensor]
[aiter] pciChipId: 0x74a2, CU count: 80
[aiter] LoadKernel: _ZN5aiter24fmha_fwd_hd128_fp8_groupE hsaco: /sgl-workspace/aiter/hsa//gfx942/fmha_v3_fwd/MI308/fwd_hd128_fp8_group.co
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,asm_mi300_fp8,38,87.044,329.181,329.181,1776.2,1773.0,1779.0,585.0,595.0,86.0,45.0,9
sample,asm_mi300_fp8,39,86.778,330.192,330.192,1779.5,1777.0,1781.0,587.0,597.0,86.0,45.0,8
sample,asm_mi300_fp8,40,87.371,327.952,327.952,1781.3,1774.0,1783.0,588.4,600.0,86.0,45.0,9
sample,asm_mi300_fp8,41,91.920,311.722,311.722,1756.9,1706.0,1778.0,578.8,593.0,87.0,45.0,9
sample,asm_mi300_fp8,42,101.084,283.460,283.460,1650.4,1579.0,1714.0,528.0,550.0,87.0,45.0,9
sample,asm_mi300_fp8,43,100.925,283.908,283.908,1581.8,1542.0,1618.0,493.7,504.0,86.0,45.0,10
sample,asm_mi300_fp8,44,88.581,323.469,323.469,1631.4,1568.0,1669.0,514.8,541.0,85.0,45.0,9
sample,asm_mi300_fp8,45,87.559,327.246,327.246,1706.0,1677.0,1726.0,549.9,568.0,86.0,45.0,8
sample,asm_mi300_fp8,46,87.608,327.062,327.062,1743.4,1726.0,1754.0,567.4,584.0,86.0,45.0,9
sample,asm_mi300_fp8,47,87.204,328.579,328.579,1759.9,1750.0,1767.0,576.8,588.0,86.0,45.0,8
sample,asm_mi300_fp8,48,87.066,329.098,329.098,1771.0,1766.0,1775.0,583.4,595.0,86.0,45.0,8
sample,asm_mi300_fp8,49,87.306,328.196,328.196,1775.8,1773.0,1779.0,586.4,597.0,87.0,46.0,8
sample,asm_mi300_fp8,50,86.792,330.138,330.138,1776.6,1773.0,1779.0,588.1,599.0,87.0,46.0,8
sample,asm_mi300_fp8,51,87.265,328.347,328.347,1781.0,1777.0,1783.0,588.9,598.0,87.0,46.0,8
sample,asm_mi300_fp8,52,91.082,314.589,314.589,1766.7,1720.0,1780.0,581.0,593.0,88.0,46.0,9
sample,asm_mi300_fp8,53,101.079,283.475,283.475,1660.2,1584.0,1725.0,530.7,553.0,87.0,46.0,10
sample,asm_mi300_fp8,54,101.116,283.371,283.371,1578.2,1537.0,1615.0,491.6,505.0,87.0,46.0,10
sample,asm_mi300_fp8,55,88.374,324.227,324.227,1623.9,1558.0,1661.0,511.6,538.0,86.0,46.0,9
sample,asm_mi300_fp8,56,87.942,325.822,325.822,1702.5,1673.0,1723.0,549.5,568.0,86.0,45.0,8
sample,asm_mi300_fp8,57,87.545,327.299,327.299,1737.8,1720.0,1749.0,565.0,580.0,86.0,45.0,9
sample,asm_mi300_fp8,58,87.470,327.580,327.580,1757.4,1748.0,1765.0,576.4,589.0,87.0,46.0,8
sample,asm_mi300_fp8,59,87.054,329.146,329.146,1766.7,1759.0,1771.0,580.3,592.0,87.0,46.0,9
sample,asm_mi300_fp8,60,87.548,327.289,327.289,1773.8,1767.0,1777.0,587.2,599.0,87.0,46.0,8
sample,asm_mi300_fp8,61,86.838,329.964,329.964,1773.0,1768.0,1776.0,587.4,598.0,87.0,46.0,9
sample,asm_mi300_fp8,62,87.268,328.336,328.336,1779.5,1777.0,1781.0,590.6,601.0,88.0,46.0,8
sample,asm_mi300_fp8,63,90.174,317.756,317.756,1770.2,1732.0,1781.0,584.7,595.0,88.0,46.0,9
sample,asm_mi300_fp8,64,100.667,284.635,284.635,1668.3,1595.0,1738.0,535.3,562.0,88.0,46.0,10
sample,asm_mi300_fp8,65,101.094,283.434,283.434,1581.8,1539.0,1624.0,493.2,507.0,87.0,46.0,10
sample,asm_mi300_fp8,66,88.630,323.292,323.292,1625.4,1569.0,1662.0,515.0,540.0,86.0,46.0,8
sample,asm_mi300_fp8,67,88.393,324.157,324.157,1697.2,1663.0,1719.0,546.3,565.0,86.0,46.0,9
sample,asm_mi300_fp8,68,87.407,327.814,327.814,1733.0,1714.0,1747.0,565.2,582.0,86.0,46.0,8
sample,asm_mi300_fp8,69,87.819,326.277,326.277,1755.1,1745.0,1763.0,575.3,589.0,87.0,46.0,9
throttle,asm_mi300_fp8,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
output,artifacts/h3-fp8-auto/profile-auto-aiter-mi300-fp8.json
