preflight,physical_gpu=4,bdf=0001:0b:00.0,busy=0,vram_mib=283.8,processes=0,dpm=perf_determinism
config,physical_gpu=4,bdf=0001:0b:00.0,warmup=3,iters=70,impls=triton,asm_mi308,h3_flops=28653368031232
environment,gpu=AMD Instinct MI308X,arch=gfx942:sramecc+:xnack-,power_cap_w=650.0,numa_balancing=1
[aiter] WARNING: NUMA balancing is enabled, which may cause errors. It is recommended to disable NUMA balancing by running "sudo sh -c 'echo 0 > /proc/sys/kernel/numa_balancing'" for more details: https://rocm.docs.amd.com/en/latest/how-to/system-optimization/mi300x.html#disable-numa-auto-balancing
[aiter] import [module_aiter_core] under /sgl-workspace/aiter/aiter/jit/module_aiter_core.so
/sgl-workspace/aiter/aiter/ops/triton/gluon/__init__.py:16: UserWarning: [aiter] AITER_USE_SYSTEM_TRITON=1: aiter gluon kernels require triton>=3.6.0, found 3.4.0. Please install a compatible version via .github/scripts/install_triton.sh, otherwise unexpected errors may occur.
  warnings.warn(
[aiter] import [module_fmha_v3_varlen_fwd] under /sgl-workspace/aiter/aiter/jit/module_fmha_v3_varlen_fwd.so
[aiter] type hints mismatch, override to --> fmha_v3_varlen_fwd(q: torch.Tensor, k: torch.Tensor, v: torch.Tensor, cu_seqlens_q: torch.Tensor, cu_seqlens_k: torch.Tensor, max_seqlen_q: int, max_seqlen_k: int, min_seqlen_q: int, dropout_p: float, softmax_scale: float, logits_soft_cap: float, zero_tensors: bool, is_causal: bool, window_size_left: int, window_size_right: int, return_softmax_lse: bool, return_dropout_randval: bool, how_v3_bf16_cvt: int, out: Optional[torch.Tensor] = None, block_table: Optional[torch.Tensor] = None, bias: Optional[torch.Tensor] = None, alibi_slopes: Optional[torch.Tensor] = None, q_descale: Optional[torch.Tensor] = None, k_descale: Optional[torch.Tensor] = None, v_descale: Optional[torch.Tensor] = None, gen: Optional[torch.Generator] = None, cu_seqlens_q_padded: Optional[torch.Tensor] = None, cu_seqlens_k_padded: Optional[torch.Tensor] = None) -> List[torch.Tensor]
[aiter] pciChipId: 0x74a2, CU count: 80
[aiter] LoadKernel: _ZN5aiter30fmha_fwd_hd128_bf16_rtna_groupE hsaco: /sgl-workspace/aiter/hsa//gfx942/fmha_v3_fwd/MI308/fwd_hd128_bf16_rtna_group.co
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,triton,50,207.106,138.351,138.351,1613.7,1613.0,1614.0,519.7,522.0,74.0,48.0,21
sample,triton,51,207.242,138.261,138.261,1613.5,1613.0,1614.0,520.5,523.0,74.0,48.0,20
sample,triton,52,207.180,138.302,138.302,1614.0,1614.0,1614.0,520.4,522.0,74.0,48.0,20
sample,triton,53,207.183,138.300,138.300,1614.0,1613.0,1614.0,520.0,523.0,74.0,48.0,20
sample,triton,54,210.374,136.202,136.202,1600.9,1578.0,1614.0,516.8,520.0,74.0,48.0,21
sample,triton,55,207.658,137.983,137.983,1609.2,1604.0,1612.0,518.4,523.0,73.0,48.0,20
sample,triton,56,207.188,138.296,138.296,1612.8,1612.0,1613.0,520.2,523.0,73.0,48.0,20
sample,triton,57,207.183,138.300,138.300,1613.0,1613.0,1613.0,519.5,521.0,73.0,48.0,20
sample,triton,58,207.096,138.358,138.358,1613.0,1613.0,1613.0,519.0,522.0,73.0,48.0,21
sample,triton,59,207.177,138.304,138.304,1613.2,1613.0,1614.0,519.4,521.0,73.0,48.0,20
sample,triton,60,207.231,138.268,138.268,1613.2,1613.0,1614.0,519.7,522.0,73.0,48.0,20
sample,triton,61,207.236,138.264,138.264,1613.0,1613.0,1613.0,519.4,522.0,73.0,48.0,20
sample,triton,62,207.200,138.288,138.288,1613.0,1613.0,1613.0,519.4,523.0,73.0,48.0,20
sample,triton,63,207.198,138.290,138.290,1613.3,1613.0,1614.0,519.7,522.0,73.0,48.0,21
sample,triton,64,207.128,138.336,138.336,1613.3,1613.0,1614.0,519.1,521.0,73.0,48.0,20
sample,triton,65,207.135,138.332,138.332,1613.0,1613.0,1613.0,519.9,522.0,73.0,48.0,20
sample,triton,66,207.196,138.291,138.291,1613.9,1613.0,1614.0,519.2,522.0,73.0,48.0,20
sample,triton,67,207.580,138.035,138.035,1613.3,1613.0,1614.0,517.8,522.0,73.0,48.0,20
sample,triton,68,207.157,138.317,138.317,1613.0,1613.0,1614.0,518.9,521.0,73.0,48.0,21
sample,triton,69,207.188,138.297,138.297,1613.2,1613.0,1614.0,519.4,522.0,73.0,48.0,20
throttle,triton,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,asm_mi308,0,213.665,134.104,134.104,1549.5,1478.0,1592.0,374.6,438.0,68.0,47.0,20
sample,asm_mi308,1,213.167,134.417,134.417,1604.2,1594.0,1609.0,449.2,472.0,68.0,47.0,21
sample,asm_mi308,2,213.154,134.425,134.425,1611.3,1610.0,1612.0,460.6,476.0,69.0,47.0,21
sample,asm_mi308,3,213.147,134.430,134.430,1612.0,1612.0,1612.0,462.1,478.0,70.0,47.0,21
sample,asm_mi308,4,213.136,134.437,134.437,1612.0,1612.0,1612.0,463.9,479.0,70.0,47.0,20
sample,asm_mi308,5,216.418,132.398,132.398,1599.4,1576.0,1612.0,459.8,475.0,71.0,47.0,22
sample,asm_mi308,6,213.511,134.201,134.201,1608.5,1604.0,1611.0,460.9,476.0,71.0,47.0,20
sample,asm_mi308,7,216.681,132.237,132.237,1601.1,1578.0,1612.0,458.1,472.0,72.0,47.0,21
sample,asm_mi308,8,213.409,134.265,134.265,1607.3,1602.0,1610.0,461.4,478.0,72.0,47.0,20
sample,asm_mi308,9,213.384,134.281,134.281,1611.7,1611.0,1612.0,462.8,478.0,72.0,47.0,21
sample,asm_mi308,10,213.091,134.465,134.465,1594.2,1571.0,1606.0,459.4,477.0,72.0,47.0,21
sample,asm_mi308,11,213.278,134.348,134.348,1609.9,1607.0,1611.0,461.0,476.0,73.0,47.0,21
sample,asm_mi308,12,213.362,134.294,134.294,1611.9,1611.0,1612.0,461.9,478.0,73.0,47.0,21
sample,asm_mi308,13,216.486,132.357,132.357,1597.7,1577.0,1612.0,458.9,474.0,73.0,47.0,21
sample,asm_mi308,14,213.409,134.265,134.265,1610.0,1607.0,1612.0,460.9,477.0,73.0,47.0,21
sample,asm_mi308,15,213.357,134.297,134.297,1612.0,1612.0,1612.0,463.2,478.0,73.0,47.0,20
sample,asm_mi308,16,213.213,134.388,134.388,1612.0,1612.0,1612.0,463.1,480.0,73.0,47.0,21
sample,asm_mi308,17,216.538,132.325,132.325,1596.9,1576.0,1612.0,459.5,476.0,73.0,47.0,21
sample,asm_mi308,18,213.556,134.173,134.173,1609.8,1607.0,1611.0,461.3,477.0,73.0,47.0,21
sample,asm_mi308,19,213.167,134.417,134.417,1611.9,1611.0,1612.0,461.5,476.0,73.0,47.0,21
sample,asm_mi308,20,213.392,134.276,134.276,1611.9,1611.0,1612.0,461.0,476.0,73.0,47.0,21
sample,asm_mi308,21,216.521,132.335,132.335,1605.0,1578.0,1612.0,460.6,476.0,73.0,47.0,21
sample,asm_mi308,22,213.409,134.265,134.265,1601.9,1589.0,1609.0,460.0,476.0,73.0,47.0,21
sample,asm_mi308,23,213.177,134.411,134.411,1610.7,1609.0,1611.0,462.5,476.0,73.0,47.0,20
sample,asm_mi308,24,213.215,134.387,134.387,1611.0,1611.0,1611.0,461.6,478.0,73.0,47.0,21
sample,asm_mi308,25,213.402,134.270,134.270,1611.1,1611.0,1612.0,461.6,477.0,73.0,47.0,21
sample,asm_mi308,26,213.173,134.414,134.414,1611.0,1611.0,1611.0,462.6,478.0,73.0,47.0,21
sample,asm_mi308,27,216.504,132.345,132.345,1598.1,1573.0,1611.0,461.2,475.0,73.0,47.0,21
sample,asm_mi308,28,213.452,134.238,134.238,1605.7,1599.0,1609.0,461.6,477.0,73.0,47.0,21
sample,asm_mi308,29,213.240,134.372,134.372,1610.7,1610.0,1611.0,463.1,478.0,73.0,47.0,20
sample,asm_mi308,30,213.178,134.410,134.410,1610.9,1610.0,1611.0,462.3,477.0,73.0,47.0,21
sample,asm_mi308,31,213.402,134.269,134.269,1611.0,1611.0,1611.0,461.8,479.0,73.0,47.0,21
sample,asm_mi308,32,213.148,134.429,134.429,1611.0,1611.0,1611.0,463.4,479.0,73.0,47.0,21
sample,asm_mi308,33,213.122,134.446,134.446,1611.0,1611.0,1611.0,463.5,478.0,73.0,47.0,21
sample,asm_mi308,34,216.369,132.428,132.428,1601.5,1577.0,1612.0,461.7,473.0,73.0,47.0,21
sample,asm_mi308,35,213.476,134.223,134.223,1605.4,1598.0,1610.0,461.0,478.0,73.0,47.0,21
sample,asm_mi308,36,213.175,134.412,134.412,1610.8,1610.0,1611.0,462.5,477.0,73.0,47.0,20
sample,asm_mi308,37,213.150,134.428,134.428,1611.0,1611.0,1611.0,461.9,477.0,73.0,47.0,21
sample,asm_mi308,38,213.160,134.422,134.422,1611.0,1610.0,1611.0,462.1,477.0,73.0,47.0,21
sample,asm_mi308,39,213.342,134.307,134.307,1611.0,1610.0,1611.0,462.0,476.0,73.0,47.0,21
sample,asm_mi308,40,213.101,134.459,134.459,1611.0,1611.0,1611.0,462.6,477.0,73.0,47.0,20
sample,asm_mi308,41,213.141,134.434,134.434,1611.0,1611.0,1611.0,461.0,477.0,73.0,47.0,21
sample,asm_mi308,42,213.119,134.448,134.448,1611.0,1610.0,1611.0,462.1,478.0,73.0,47.0,21
sample,asm_mi308,43,216.414,132.400,132.400,1598.2,1574.0,1611.0,460.9,477.0,73.0,47.0,21
sample,asm_mi308,44,213.487,134.216,134.216,1606.3,1600.0,1609.0,461.9,476.0,73.0,47.0,21
sample,asm_mi308,45,213.212,134.389,134.389,1610.2,1610.0,1611.0,462.1,478.0,73.0,47.0,21
sample,asm_mi308,46,213.182,134.408,134.408,1611.0,1611.0,1611.0,462.3,477.0,73.0,47.0,21
sample,asm_mi308,47,213.169,134.417,134.417,1611.0,1611.0,1611.0,463.2,477.0,73.0,47.0,20
sample,asm_mi308,48,213.226,134.380,134.380,1610.9,1610.0,1611.0,461.9,478.0,73.0,47.0,21
sample,asm_mi308,49,213.308,134.329,134.329,1611.0,1611.0,1611.0,462.6,478.0,73.0,47.0,21
sample,asm_mi308,50,213.115,134.450,134.450,1611.0,1611.0,1611.0,461.3,475.0,73.0,47.0,21
sample,asm_mi308,51,213.128,134.442,134.442,1611.0,1611.0,1611.0,462.9,478.0,73.0,47.0,20
sample,asm_mi308,52,213.168,134.417,134.417,1611.0,1611.0,1611.0,463.6,478.0,73.0,47.0,20
sample,asm_mi308,53,213.162,134.421,134.421,1611.0,1611.0,1611.0,462.0,478.0,73.0,47.0,21
sample,asm_mi308,54,216.473,132.365,132.365,1597.1,1578.0,1611.0,459.1,477.0,73.0,47.0,21
sample,asm_mi308,55,213.529,134.190,134.190,1609.3,1607.0,1611.0,461.9,479.0,73.0,47.0,21
sample,asm_mi308,56,213.170,134.416,134.416,1611.0,1611.0,1611.0,462.5,477.0,73.0,47.0,21
sample,asm_mi308,57,213.119,134.448,134.448,1611.0,1611.0,1611.0,462.7,479.0,73.0,47.0,21
sample,asm_mi308,58,213.164,134.419,134.419,1611.0,1611.0,1611.0,464.1,479.0,73.0,47.0,20
sample,asm_mi308,59,213.224,134.382,134.382,1611.0,1611.0,1611.0,463.4,479.0,73.0,47.0,21
sample,asm_mi308,60,213.402,134.270,134.270,1611.0,1611.0,1611.0,462.3,478.0,73.0,47.0,21
sample,asm_mi308,61,213.175,134.413,134.413,1611.5,1611.0,1612.0,462.6,477.0,74.0,47.0,21
sample,asm_mi308,62,213.273,134.351,134.351,1611.8,1611.0,1612.0,462.0,477.0,74.0,47.0,21
sample,asm_mi308,63,213.234,134.375,134.375,1611.0,1611.0,1612.0,462.6,477.0,74.0,47.0,20
sample,asm_mi308,64,213.152,134.427,134.427,1611.0,1611.0,1611.0,461.4,477.0,74.0,47.0,21
sample,asm_mi308,65,213.008,134.518,134.518,1611.0,1611.0,1611.0,462.6,478.0,74.0,47.0,21
sample,asm_mi308,66,216.432,132.390,132.390,1605.5,1576.0,1611.0,463.1,479.0,74.0,47.0,21
sample,asm_mi308,67,213.374,134.287,134.287,1600.1,1585.0,1608.0,459.6,475.0,74.0,47.0,21
sample,asm_mi308,68,213.196,134.399,134.399,1609.8,1608.0,1611.0,461.7,478.0,74.0,47.0,21
sample,asm_mi308,69,213.195,134.400,134.400,1611.0,1611.0,1611.0,463.8,480.0,74.0,47.0,20
throttle,asm_mi308,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
output,/host_root/luocheng/pyhip/artifacts/h3-frequency-sweep/profile-1600-aiter-mi308.json
