preflight,physical_gpu=4,bdf=0001:0b:00.0,busy=0,vram_mib=283.8,processes=0,dpm=perf_determinism
config,physical_gpu=4,bdf=0001:0b:00.0,warmup=3,iters=70,impls=asm_mi300,h3_flops=28653368031232
environment,gpu=AMD Instinct MI308X,arch=gfx942:sramecc+:xnack-,power_cap_w=650.0,numa_balancing=1
[aiter] WARNING: NUMA balancing is enabled, which may cause errors. It is recommended to disable NUMA balancing by running "sudo sh -c 'echo 0 > /proc/sys/kernel/numa_balancing'" for more details: https://rocm.docs.amd.com/en/latest/how-to/system-optimization/mi300x.html#disable-numa-auto-balancing
[aiter] import [module_aiter_core] under /sgl-workspace/aiter/aiter/jit/module_aiter_core.so
/sgl-workspace/aiter/aiter/ops/triton/gluon/__init__.py:16: UserWarning: [aiter] AITER_USE_SYSTEM_TRITON=1: aiter gluon kernels require triton>=3.6.0, found 3.4.0. Please install a compatible version via .github/scripts/install_triton.sh, otherwise unexpected errors may occur.
  warnings.warn(
[aiter] import [module_fmha_v3_varlen_fwd] under /sgl-workspace/aiter/aiter/jit/module_fmha_v3_varlen_fwd.so
[aiter] type hints mismatch, override to --> fmha_v3_varlen_fwd(q: torch.Tensor, k: torch.Tensor, v: torch.Tensor, cu_seqlens_q: torch.Tensor, cu_seqlens_k: torch.Tensor, max_seqlen_q: int, max_seqlen_k: int, min_seqlen_q: int, dropout_p: float, softmax_scale: float, logits_soft_cap: float, zero_tensors: bool, is_causal: bool, window_size_left: int, window_size_right: int, return_softmax_lse: bool, return_dropout_randval: bool, how_v3_bf16_cvt: int, out: Optional[torch.Tensor] = None, block_table: Optional[torch.Tensor] = None, bias: Optional[torch.Tensor] = None, alibi_slopes: Optional[torch.Tensor] = None, q_descale: Optional[torch.Tensor] = None, k_descale: Optional[torch.Tensor] = None, v_descale: Optional[torch.Tensor] = None, gen: Optional[torch.Generator] = None, cu_seqlens_q_padded: Optional[torch.Tensor] = None, cu_seqlens_k_padded: Optional[torch.Tensor] = None) -> List[torch.Tensor]
[aiter] pciChipId: 0x74a2, CU count: 80
[aiter] LoadKernel: _ZN5aiter30fmha_fwd_hd128_bf16_rtna_groupE hsaco: /sgl-workspace/aiter/hsa//gfx942/fmha_v3_fwd/MI308/fwd_hd128_bf16_rtna_group.co
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,asm_mi300,41,186.178,153.903,153.903,1326.2,1265.0,1400.0,440.8,456.0,75.0,45.0,18
sample,asm_mi300,42,151.531,189.092,189.092,1494.5,1361.0,1570.0,503.9,546.0,75.0,45.0,14
sample,asm_mi300,43,147.034,194.876,194.876,1614.5,1558.0,1645.0,550.6,578.0,76.0,45.0,14
sample,asm_mi300,44,152.979,187.303,187.303,1644.9,1580.0,1674.0,562.4,586.0,77.0,45.0,15
sample,asm_mi300,45,189.064,151.554,151.554,1423.7,1307.0,1597.0,477.1,525.0,77.0,45.0,18
sample,asm_mi300,46,188.218,152.235,152.235,1329.5,1265.0,1411.0,441.4,456.0,76.0,45.0,18
sample,asm_mi300,47,186.164,153.914,153.914,1325.4,1266.0,1398.0,440.8,456.0,75.0,45.0,18
sample,asm_mi300,48,151.047,189.698,189.698,1495.9,1364.0,1570.0,505.6,546.0,75.0,45.0,14
sample,asm_mi300,49,147.910,193.722,193.722,1608.7,1546.0,1646.0,547.2,580.0,76.0,45.0,15
sample,asm_mi300,50,152.191,188.273,188.273,1640.0,1584.0,1669.0,561.3,585.0,77.0,45.0,15
sample,asm_mi300,51,189.073,151.547,151.547,1424.8,1307.0,1603.0,478.7,527.0,77.0,45.0,18
sample,asm_mi300,52,188.673,151.868,151.868,1325.3,1264.0,1405.0,441.6,456.0,76.0,45.0,18
sample,asm_mi300,53,185.717,154.285,154.285,1328.7,1268.0,1402.0,441.7,458.0,75.0,45.0,18
sample,asm_mi300,54,151.412,189.241,189.241,1479.7,1334.0,1558.0,499.7,546.0,75.0,45.0,15
sample,asm_mi300,55,148.067,193.517,193.517,1619.1,1566.0,1652.0,550.2,580.0,76.0,45.0,15
sample,asm_mi300,56,151.880,188.658,188.658,1647.5,1591.0,1672.0,564.3,586.0,77.0,45.0,14
sample,asm_mi300,57,188.956,151.640,151.640,1436.6,1309.0,1610.0,482.1,530.0,77.0,45.0,19
sample,asm_mi300,58,188.756,151.801,151.801,1324.7,1263.0,1405.0,440.7,456.0,76.0,45.0,18
sample,asm_mi300,59,185.497,154.468,154.468,1329.3,1270.0,1402.0,441.2,457.0,75.0,45.0,18
sample,asm_mi300,60,152.031,188.470,188.470,1485.9,1338.0,1566.0,499.7,543.0,75.0,45.0,15
sample,asm_mi300,61,147.674,194.031,194.031,1605.3,1539.0,1643.0,543.7,575.0,76.0,45.0,15
sample,asm_mi300,62,152.108,188.375,188.375,1644.0,1588.0,1670.0,563.5,587.0,77.0,45.0,14
sample,asm_mi300,63,188.717,151.832,151.832,1434.1,1307.0,1607.0,482.1,531.0,77.0,45.0,19
sample,asm_mi300,64,188.415,152.076,152.076,1329.4,1265.0,1411.0,441.3,459.0,76.0,45.0,18
sample,asm_mi300,65,185.653,154.338,154.338,1329.4,1269.0,1402.0,438.6,454.0,75.0,45.0,18
sample,asm_mi300,66,152.420,187.989,187.989,1486.5,1343.0,1565.0,500.4,545.0,75.0,45.0,15
sample,asm_mi300,67,147.697,194.001,194.001,1602.4,1538.0,1641.0,545.9,577.0,76.0,45.0,14
sample,asm_mi300,68,152.087,188.401,188.401,1643.9,1592.0,1669.0,563.6,586.0,77.0,45.0,14
sample,asm_mi300,69,188.725,151.826,151.826,1434.2,1307.0,1609.0,482.5,532.0,77.0,45.0,19
throttle,asm_mi300,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
output,/host_root/luocheng/pyhip/artifacts/h3-frequency-sweep/profile-1700-aiter-mi300.json
